Filename,Gloss_x,Description,Comment,modified,Gloss_y,Signwriting
heise.mp4,heise,,,heise,,
heisekran.mp4,heisekran,,,heisekran,,
,,,,heisenbergs uskrarphetsrelasjon,heisenbergs uskrarphetsrelasjon,M534x552S14c20511x449S14c28467x454S2e301511x485S2e31f468x491S10612503x537S10606483x531
,,,,hekk,hekk,M517x530S15a10505x500S15a14484x503S26620494x470
hekle.mp4,hekle,,,hekle,hekle,M550x515S1f448451x500S1d450481x485S2c501510x491
heks.mp4,heks,,,heks,,
hektoliter.mp4,hektoliter,,,hektoliter,hektoliter,M518x536S11502482x465S15a16491x524S1dc20493x498
hektoliter.mp4,hektoliter,,,hektoliter,hektoliter,M516x537S11502484x463S15a16488x525S1dc20492x500
hektoliter.mp4,hektoliter,,,hektoliter,hektoliter,M529x533S11502471x468S15a16499x521S1dc20505x495
hel-e-om-tid.mp4,hel/-e (om tid),,,hel,,
hel-e-om-ting.mp4,hel/-e (om ting),,,hel,,
helbredelsestid.mp4,helbredelsestid,,,helbredelsestid,,
heldig.mp4,heldig,,,heldig,,
heldigvis-1.mp4,heldigvis 1,,,heldigvis,,
heldigvis-2.mp4,heldigvis 2,,,heldigvis,,
hele-tall.mp4,hele tall,,,hele tall,,
helen.mp4,Helen,,,helen,,
,,,,helfigur,helfigur,M525x597S36a00482x477S33e00482x477S36d00479x527S37701518x528S37706499x550S1ea10490x537S3770a470x529S37702469x552S15a14475x570S36d00480x562
helg.mp4,helg,,,helg,helg,M514x523S15a02487x477S22a04496x508S21100497x492
helg.mp4,helg,,,helg,helg,M514x529S15a02487x471S21100496x484S22b04495x499
,,,,helg   fullskrift,helg   fullskrift,M524x580S2ff00479x482S36d00479x522S37700476x524S37700522x526S15a02485x534S21100495x549S22a04494x565S37b03512x540
helga.mp4,Helga,,,helga,,
helge.mp4,Helge,,,helge,,
,,,,helgen,helgen,M524x518S11514509x439S2e732488x464S2ff00482x483
helikopter.mp4,helikopter,,,helikopter,,
heliks.mp4,heliks (biologi),,,heliks,,
helium.mp4,helium,,,helium,,
hellas.mp4,Hellas,,,hellas,hellas,M516x517S11550501x487S1155a484x484
helle-boette-ol.mp4,helle (bøtte o.l.),,,helle,,
helle-over-i.mp4,helle over i,,,helle over i,,
hellig-2.mp4,hellig,,,hellig,,
hellig.mp4,hellig (kirke),,,hellig,,
hellige-skrifter.mp4,hellige skrifter,,,hellige skrifter,,
helse-1.mp4,helse 1,,,helse,,
helse-2.mp4,helse 2,,,helse,,
helsepersonell-loven.mp4,helsepersonell-loven,,,helsepersonell loven,,
helsesoester.mp4,helsesøster,,,helsesøster,,
helsingfors.mp4,Helsingfors,,,helsingfors,,
helst.mp4,helst 1,,,helst,,
helst-2.mp4,helst 2,,,helst,,
helstekt.mp4,helstekt ,,,helstekt,,
helt-person.mp4,helt (person),,,helt,,
helvete-1.mp4,helvete 1,,,helvete,,
helvete-2.mp4,helvete 2,,,helvete,,
helvete-3.mp4,helvete 3,,,helvete,,
hemmelig-het.mp4,hemmelig/-het,,,hemmelig,,
hemmet.mp4,hemmet,,,hemmet,,
hemorider.mp4,hemoroider 1,,,hemoroider,,
hemorider-2.mp4,hemoroider 2,,,hemoroider,,
hemsedal.mp4,Hemsedal,,,hemsedal,,
hende.mp4,hende,,,hende,hende,M514x532S15a06487x482S10000486x502S22b00491x468
hende.mp4,hende,,,hende,hende,M514x534S15a06487x501S10000485x504S24e00486x466
hendelse.mp4,hendelse,,,hendelse,,
hendelser.mp4,hendelser,,,hendelser,,
hender-flertall.mp4,hender (flertall),,,hender,hender,M519x523S15a30506x477S15a30483x477S22a04506x508S22a14482x508
henge-over-noe.mp4,henge (over noe),,,henge,,
henge-paa-krok-oa.mp4,henge (på krok o.a.),,,henge,,
hengelaas.mp4,hengelås,,,hengelås,,
hengsel.mp4,hengsel,,,hengsel,,
nedlagt-henlagt.mp4,henlagt,,,henlagt,,
henne.mp4,henne,,,henne,,
hennes.mp4,hennes,,,hennes,,
henrette.mp4,henrette,,,henrette,,
henrik.mp4,Henrik,,,henrik,henrik,M549x518S30007482x483S1f521512x467S26a06535x464
henry.mp4,Henry,,,henry,,
,,,,henrykkelse  1,henrykkelse  1,M553x524S36d00479x477S14c02488x497S22f00526x492S21200525x510
,,,,henrykkelse  2,henrykkelse  2,M514x531S22f00487x469S11514493x487S15a16487x519
hensikt.mp4,hensikt,,,hensikt,,
hensyn-ta-hensyn-til.mp4,hensyn (ta hensyn til),,,hensyn,hensyn,M544x549S31a00482x483S10e00510x519S26600528x494
hente.mp4,hente,,,hente,hente,M522x533S14c20479x468S26604483x503S22120500x511
henvise-1.mp4,henvise 1,,,henvise,,
henvise-2.mp4,henvise 2,,,henvise,,
her.mp4,her,,,her,her,M518x592S32104482x482S10004491x538S22a04492x577
her.mp4,her,,,her,her,M508x529S10004493x471S22a04491x514
herfra.mp4,herfra,,,herfra,,
herje.mp4,herje,,,herje,,
herlighet.mp4,herlighet,,,herlighet,herlighet,M586x567S17618476x551S17610502x551S14c0f425x496S14c07545x496S22b07518x524S22b11454x525S2890c571x519S28914409x515S32107482x482
herme-1.mp4,herme 1,,,herme,,
herme-2.mp4,herme 2,,,herme,,
hermetikk-1.mp4,hermetikk 1,,,hermetikk,,
hermetikk-2.mp4,hermetikk 2,,,hermetikk,,
heroin.mp4,heroin,,,heroin,,
herre.mp4,herre,,,herre,herre,M558x522S36d00479x479S20e00504x507S15d40523x495S28808546x496
herregud.mp4,herregud,,,herregud,,
Herren-Gud.mp4,Herren (Gud),,,herren,herren,M552x520S10010532x490S22b00536x448S32100482x483
,,,,herrer,herrer,M575x522S36d00479x479S20e00504x507S15d40523x495S28808546x496S28808563x496
herske.mp4,herske,,,herske,,
hersker.mp4,hersker,,,hersker,,
,,,,herzsprung russel diagrammet,herzsprung russel diagrammet,M525x533S1dc28476x481S15320499x467S2e104502x505
hes.mp4,hes,,,hes,,
hest.mp4,hest,,,hest,hest,M519x521S15a48485x494S10e04481x479S20700501x492
hest.mp4,hest,,,hest,hest,M522x531S15a48485x485S10e04482x469S20700504x484S22f24479x517
hest.mp4,hest,,,hest,hest,M537x523S1ea10508x477S1ea18467x477S23004512x505S23014463x505S2fb04493x513
hest.mp4,hest,,,hest,hest,M523x522S15a06477x510S10e04482x478S20700505x494
hest.mp4,hest,,,hest,hest,M520x524S15a48481x497S10e04482x477S20700502x495
hest.mp4,hest,,,hest,hest,M521x535S15a48485x490S10e04482x466S22f24480x521S20700503x497
hest.mp4,hest,,,hest,hest,M536x524S2fb04493x518S23004511x502S23014465x503S1ea40509x476S1ea48470x477
het-lufttemperatur.mp4,het (lufttemperatur),,,het,het,M545x549S34600482x482S15001508x512S22a05532x535
het-lufttemperatur.mp4,het (lufttemperatur),,,het,het,M530x525S2ff00482x483S15002467x500S26606500x503
het-lufttemperatur.mp4,het (lufttemperatur),,,het,het,M537x518S2ff00482x483S15002470x483S26606507x488
het-lufttemperatur.mp4,het (lufttemperatur),,,het,het,M528x520S2ff00482x483S15002463x495S26606498x499
het-lufttemperatur.mp4,het (lufttemperatur),,,het,het,M531x518S2ff00482x483S15002467x479S26606501x484
het-mat-drikke.mp4,het (mat/drikke),,,het,het,M545x549S34600482x482S15001508x512S22a05532x535
het-mat-drikke.mp4,het (mat/drikke),,,het,het,M530x525S2ff00482x483S15002467x500S26606500x503
het-mat-drikke.mp4,het (mat/drikke),,,het,het,M537x518S2ff00482x483S15002470x483S26606507x488
het-mat-drikke.mp4,het (mat/drikke),,,het,het,M528x520S2ff00482x483S15002463x495S26606498x499
het-mat-drikke.mp4,het (mat/drikke),,,het,het,M531x518S2ff00482x483S15002467x479S26606501x484
,,,,hete,hete,M539x551S30004482x482S11500489x521S20600517x516
,,,,hete,hete,M535x549S30004482x482S11500489x519S20600513x517
,,,,hete,hete,M533x537S20600511x517S11500488x507S2ff00482x482
,,,,hete,hete,M518x568S30004482x483S20600489x522S11500492x538
heter.mp4,heter,,,heter,,
,,,,heter ned v,heter ned v,M533x543S20600511x513S11500490x513S33e00482x483S32103482x482
heterofil.mp4,heterofil,,,heterofil,,
heterofili.mp4,heterofili,,,heterofili,,
,,,,heterogen,heterogen,M559x557S14c10479x477S14c0a454x459S26600483x444S20700498x456S10051494x536S10059477x535S20e00494x522S26612441x536S26606529x535
,,,,heterogen,heterogen,M561x524S20e00496x476S10041501x494S10049481x494S26612460x485S26606513x485S15a50549x496S15a50440x495S2f900550x488S2f900440x486
,,,,heterogen,heterogen,M564x524S10041496x494S10049483x494S20e00494x479S26712448x477S26706509x478S15a50550x495S15a50436x495S2f900553x487S2f900437x488
,,,,heterozygot,heterozygot,M546x543S18110501x514S18118484x514S17615487x526S20700489x493S17617494x526S10059472x457S10051491x456S2d60a523x482S2d612455x483
,,,,heterozygot,heterozygot,M541x559S10011495x442S10019482x443S20e00494x484S26612459x483S26606511x483S17618486x543S17640497x542S20700491x523
,,,,hett,hett,M578x517S14c02519x483S26506497x487S20e00485x488S2ff00482x482S2c607555x485
hette-1.mp4,hette 1,,,hette,,
hette-2.mp4,hette 2,,,hette,,
heve.mp4,heve,,,heve,,
hevelse.mp4,hevelse,,,hevelse,,
hevn.mp4,hevn,,,hevn,,
hi.mp4,hi,,,hi,,
hikke.mp4,hikke,,,hikke,,
hilse-n-til-fra.mp4,hilse/-n (til/fra),,,hilse,hilse,M513x523S15a10495x477S22f04488x509
himalaya.mp4,Himalaya,,,himalaya,,
himling-2.mp4,himling,,,himling,,
himmel-2.mp4,himmel,,,himmel,himmel,M551x537S2ff00482x482S15a50502x452S15a50484x452S28913453x472S2890b520x471S15d40532x503S15d48448x503S36d00479x533
hindre.mp4,hindre,,,hindre,,
faar-ikke-til-2.mp4,hindring 1,,,hindring,,
hindu.mp4,hindu,,,hindu,,
hinduismen.mp4,hinduisme,,,hinduisme,,
hinke.mp4,hinke,,,hinke,,
,,,,hinne,hinne,M528x516S15a1a489x499S10027473x486S26606498x485
hissig.mp4,hissig,,,hissig,,
,,,,histogram,histogram,M532x525S1dc28467x475S1f056515x496S22a04489x477S22a04505x478S22a04519x478
historie-fag.mp4,historie (fag),,,historie,,
historie-fortelling.mp4,historie (fortelling),,,historie,,
hit.mp4,hit,,,hit,hit,M553x566S33e00482x482S2b703509x525S10041532x536
hjelm.mp4,hjelm,,,hjelm,,
hjelpe.mp4,hjelpe,,,hjelpe,,
hjelpemidler.mp4,hjelpemidler,,,hjelpemidler,,
hjelpepleier.mp4,hjelpepleier,,,hjelpepleier,,
hjelpetrener.mp4,hjelpetrener,,,hjelpetrener,,
hjelpsom.mp4,hjelpsom,,,hjelpsom,,
hjem-me.mp4,hjem/-me,,,hjem,hjem,M512x535S18219487x465S15a50495x508S26500494x484
,,,,hjemme,hjemme?,M535x581S30a00482x482S2c600516x555S15a5a488x567S15a50496x534
hjemmeeksamen.mp4,hjemmeeksamen,,,hjemmeeksamen,,
hjemmelaget.mp4,hjemmelaget ,,,hjemmelaget,,
hjemmeside.mp4,hjemmeside,,,hjemmeside,,
hjemmesoning.mp4,hjemmesoning,,,hjemmesoning,,
hjemmevaerende.mp4,hjemmeværende,,,hjemmeværende,,
hjerne-1.mp4,hjerne 1,,,hjerne,,
hjerne.mp4,hjerne 2,,,hjerne,,
hjernehinnebetennelse.mp4,hjernehinnebetennelse,,,hjernehinnebetennelse,,
hjernekreft.mp4,hjernekreft,,,hjernekreft,,
hjernerystelse-1.mp4,hjernerystelse 1,,,hjernerystelse,,
hjernerystelse-2.mp4,hjernerystelse 2,,,hjernerystelse,,
hjerneslag.mp4,hjerneslag,,,hjerneslag,,
hjerte-2.mp4,hjerte (form),,,hjerte,hjerte,M554x521S36d00479x480S20600498x500S1c510524x493
hjerte.mp4,hjerte (organ),,,hjerte,hjerte,M554x521S36d00479x480S20600498x500S1c510524x493
hjerte-kars-sykdom.mp4,hjerte- og karssykdom,,,hjerte  og karssykdom,,
hjerteinfarkt.mp4,hjerteinfarkt,,,hjerteinfarkt,,
hjertekammer-1.mp4,hjertekammer 1,,,hjertekammer,,
hjertekammer-2.mp4,hjertekammer 2,,,hjertekammer,,
hjerteklaff.mp4,hjerteklaff,,,hjerteklaff,,
hjertesvikt.mp4,hjertesvikt,,,hjertesvikt,,
,,,,hjorne,hjorne,M524x525S1dc28477x478S10050506x495S23b0a503x475
hjort.mp4,hjort,,,hjort,hjort,M550x518S14c28459x435S14c20527x436S10012514x491S1001a455x491S28807522x469S2881f465x468S2ff00482x483
hjul-entall.mp4,hjul (entall),,,hjul,hjul,M553x513S10012523x492S1001a448x493S2e700504x488S2e718483x488
hjul-flertall.mp4,hjul (flertall),,,hjul,hjul,M553x513S10012523x492S1001a448x493S2e700504x488S2e718483x488
hjullager-1.mp4,hjullager,,,hjullager,,
hjullaster.mp4,hjullaster,,,hjullaster,,
hjoerne.mp4,hjørne,,,hjørne,hjørne,M525x519S15a49475x496S15a41502x496S20600490x480
,,,,hjørne av linjer,hjørne av linjer,M523x523S10049477x493S10041502x493S20500494x478
,,,,hjørne vinkel,hjørne vinkel,M540x532S1dc28460x489S10041519x502S23b0a480x488S21100478x468
hjoernebord-1.mp4,hjørnebord (byggfag) 1,,,hjørnebord,,
hjoernebord-2.mp4,hjørnebord (byggfag) 2,,,hjørnebord,,
hjoernespark.mp4,hjørnespark,,,hjørnespark,,
hobby.mp4,hobby 1,,,hobby,,
hobby-2.mp4,hobby 2,,,hobby,,
hode-t.mp4,hode/-t,,,hode,hode,M533x517S20500495x464S2ff00482x482S15a11510x472
,,,,hode skuldre fugleperspektiv,hode skuldre fugleperspektiv,M524x517S2ff20476x482
hodekal.mp4,hodekål,,,hodekål,,
hodepine.mp4,hodepine,,,hodepine,,
,,,,hodepute,hodepute,M514x506S15a22487x494
,,,,hodet presses bakover,hodet presses bakover,M518x523S30304482x477
,,,,hodet strekkes forover,hodet strekkes forover,M518x523S30300482x477
,,,,hogg orm,hogg orm,M521x572S12810498x429S2f710480x431S22104480x443S28300494x503S10040492x542
,,,,hogg orm,hogg orm,M521x572S12810498x429S2f710480x431S22104480x443S28308494x503S10040492x542
hogge-felle-tre.mp4,hogge (felle tre),,,hogge,,
hoggjern.mp4,hoggjern (verktøy),,,hoggjern,,
hoggorm.mp4,hoggorm,,,hoggorm,,
hokus-pokus.mp4,hokus pokus,,,hokus pokus,,
hold-kjeft-1.mp4,hold kjeft 1,,,hold kjeft,,
hold-kjeft-2.mp4,hold kjeft 2,,,hold kjeft,,
,,,,hold unna,hold unna,M524x518S2ff20476x483S15a46481x465S15a4e491x449S26500496x427
holde-foredrag-tale.mp4,holde (foredrag/tale),,,holde,,
holde-munn.mp4,holde munn,,,holde munn,,
fortsette.mp4,holde på (bedrive),,,holde på,,
holde-sammen-vaere-sammen-gaa-sammen.mp4,holde sammen,,,holde sammen,,
holde-ut.mp4,holde ut,,,holde ut,,
holdning.mp4,holdning,,,holdning,holdning,M524x530S15a40510x470S15a48479x470S22b04508x500S22b14477x500
holdningskampanje.mp4,holdningskampanje,,,holdningskampanje,,
holland.mp4,Holland,,,holland,,
,,,,holme,holme,M520x514S15a50481x487S2880a498x490
,,,,holme,holme,M523x514S15a50478x487S2890a494x491
holmenkollen.mp4,Holmenkollen,,,holmenkollen,,
Holmestrand.mp4,Holmestrand,,,holmestrand,,
holocaust.mp4,holocaust,,,holocaust,,
homofil.mp4,homofil,,,homofil,,
homofili.mp4,homofili,,,homofili,,
,,,,homogen,homogen,M532x558S14c10492x476S14c0a468x457S26600497x443S20700514x458S10050507x528S10058487x528S20500500x514
,,,,homogen,homogen,M548x521S26602501x502S26616469x502S2f800481x480S15a50536x494S15a50453x493
,,,,homogena,homogena,M551x520S26602503x498S26616467x499S15a50539x493S15a50450x493S2f800480x481
homologe.mp4,homolog/-e,,,homolog,,
,,,,homozygot,homozygot,M518x549S18110504x520S18118487x520S17615490x532S20700492x499S17617496x531S10058483x453S10050502x453S20500508x451
,,,,homozygot,homozygot,M538x570S20500494x433S26602508x430S26616462x430S15a50502x451S15a50485x451S17618484x554S17640494x552S20700490x535
honda.mp4,Honda,,,honda,,
hong-kong.mp4,Hong Kong,,,hong kong,,
honning.mp4,honning,,,honning,,
honngmelon.mp4,honningmelon 1,,,honningmelon,,
honningmelon-2.mp4,honningmelon 2,,,honningmelon,,
honorar.mp4,honorar,,,honorar,,
,,,,hookes lov,hookes lov,M563x512S10612438x497S26706470x495S26606515x495S26506548x496S2f900490x491S2f900524x490S2f900545x489
hopp-skihopp.mp4,hopp (skihopp),,,hopp,,
hoppe-opp-og-ned.mp4,hoppe,,,hoppe,hoppe,M514x532S15a16486x520S11504494x487S22f00489x469
hoppe-framover.mp4,hoppe-framover,,,hoppe framover,,
hoppe-tau.mp4,hoppetau,,,hoppetau,,
hordaland-1.mp4,Hordaland 1,,,hordaland,,
hordaland-2.mp4,Hordaland 2,,,hordaland,,
horisont.mp4,horisont,,,horisont,horisont,M537x549S32402464x482S32406501x483S15a50474x522S26706492x523S2fb04496x543
horisont.mp4,horisont,,,horisont,horisont,M537x545S32402463x483S32406501x483S15a50475x517S26706489x521S2fb04495x539
horisont.mp4,horisont,,,horisont,horisont,M539x553S32402461x482S32406503x484S15a50473x521S26706491x528S2fb04493x547
,,,,horisontal asymptote,horisontal asymptote,M565x517S1dc28436x483S1ee10459x490S1f410536x502S26606495x497
blyant-liten.mp4,"form: horisontal, kort",,,"horisontal, kort",,
form-horisontal-lang.mp4,"form: horisontal, lang",,,"horisontal, lang",,
hormon.mp4,hormon,,,hormon,,
,,,,hormoner,hormoner,M521x520S36d00479x480S12840484x496S21800462x510S20500466x498
hormonsenter.mp4,hormonsenter,,,hormonsenter,,
horn.mp4,horn,,,horn,,
hornsalt.mp4,hornsalt ,,,hornsalt,,
horoskop.mp4,horoskop,,,horoskop,,
hos.mp4,hos,,,hos,,
hoste.mp4,hoste,,,hoste,,
hostesaft.mp4,hostesaft,,,hostesaft,,
hotell.mp4,hotell,,,hotell,hotell,M519x538S15d49493x515S15a41481x477S37700499x499S20800484x509S27103492x462
hotell.mp4,hotell,,,hotell,hotell,M519x539S15d49494x516S15a41482x478S37700500x500S20800482x522S27109492x461
hoved-.mp4,hoved-,,,hoved,hoved,M508x512S1f540493x488
hovedforhandling.mp4,hovedforhandling,,,hovedforhandling,,
hovedkontor.mp4,hovedkontor,,,hovedkontor,,
,,,,hovedkvantetallet,hovedkvantetallet,M548x545S1f51c494x476S22a00495x455S1f110452x524S2f900463x515S14c0a501x522S10003518x499S20e00503x506
,,,,hovedorganisasjon,hovedorganisasjon,M582x537S1f510419x515S22a00420x497S22a02534x475S22a16515x475S22a02549x488S22a02559x501S22a16503x488S22a16491x502S2fb00524x463S18510557x522S18518484x522
hovedprest.mp4,hovedprest,,,hovedprest,,
hovedrett.mp4,hovedrett ,,,hovedrett,,
hovedrolle.mp4,hovedrolle,,,hovedrolle,,
hovedstad.mp4,hovedstad,,,hovedstad,,
hoven-kinn.mp4,hoven (kinn),,,hoven,,
,,,,hoveserien,hoveserien,M524x546S1f510487x473S22a00489x454S15320477x511S2830b499x518
hovmester.mp4,hovmester ,,,hovmester,,
hovne-lymfekjertler.mp4,hovne (lymfekjertler),,,hovne,,
,,,,hoyblokk,hoyblokk,M530x524S16d40512x504S16d48471x504S22b20493x476
HTML5.mp4,HTML5 (internett),,,html5,,
,,,,hubbles konstant,hubbles konstant,M543x542S15a36491x471S15a50495x459S26612458x459S26606513x458S14c0a475x519S10003507x501S20e00496x506
,,,,hubbles lov,hubbles lov,M560x523S15a18440x496S15a36490x506S15a50494x496S26612459x494S26606511x494S15a10548x496S20e00493x478
hud.mp4,hud 1,,,hud,hud,M534x535S2ff00482x483S1ea17513x507S20800523x496
hud-1.mp4,hud 2,,,hud,hud,M534x535S2ff00482x483S1ea17513x507S20800523x496
hud-3.mp4,hud 3,,,hud,hud,M534x535S2ff00482x483S1ea17513x507S20800523x496
hud-2.mp4,hud 4,,,hud,hud,M534x535S2ff00482x483S1ea17513x507S20800523x496
hudkreft.mp4,hudkreft,,,hudkreft,,
hudvev.mp4,hudvev,,,hudvev,,
hugge-av-hodet.mp4,hugge av hodet,,,hugge av hodet,,
huggorm.mp4,huggorm,,,huggorm,huggorm,M520x570S12810497x432S2f710480x431S22104480x443S10040495x540S28300498x502
huggorm.mp4,huggorm,,,huggorm,huggorm,M520x568S12810497x432S2f710481x433S22104480x446S28308492x504S10040489x538
,,,,huggormbit,huggormbit,M567x529S36d00479x494S37702523x495S12811537x492S20800545x519S22104538x483S2f710538x472
,,,,huggormbit,huggormbit,M523x517S11811477x492S22120491x483S2f710511x484
,,,,huggormbitt,huggormbitt,M513x524S11811488x499S22104492x490S2f710492x477
,,,,huggormbitt,huggormbitt,M564x530S36d00479x492S37702522x499S12811534x490S20800542x520S22104534x483S2f710533x471
,,,,huggormbitt,huggormbitt,M513x524S11811488x499S22104489x488S2f710489x476
,,,,hukommelses celler,hukommelses celler,M537x609S30007482x483S20301516x478S20600498x470S16d10497x568S16d18493x589S20600514x587
hule-grotte.mp4,hule (grotte),,,hule,hule,M529x528S15a50503x473S15a50486x473S20500495x505S28813471x508S2880b509x508
hulelignelse (Platon).mp4,hulelignelse (Platon),,,hulelignelse,,
,,,,hull,hull,M534x511S10012504x495S2ef00482x490S26502467x497
,,,,hull,hull,M533x514S10012503x499S2ef00482x487S26502468x495
,,,,hull,hull,M532x514S26502468x491S2ef00481x486S10012502x499
hullplate.mp4,hullplate,,,hullplate,,
hullsag-3.mp4,hullsag,,,hullsag,,
human-etisk.mp4,Human-Etisk,,,human etisk,,
humanist.mp4,humanist,,,humanist,,
humle.mp4,humle,,,humle,,
hummer.mp4,hummer 1,,,hummer,hummer,M518x527S11540503x476S11548482x474S22f24488x513
hummer.mp4,hummer 1,,,hummer,hummer,M518x524S22f24488x510S11540503x476S11548482x476
hummer.mp4,hummer 1,,,hummer,hummer,M517x525S11540502x476S11548484x476S22f24489x511
hummer.mp4,hummer 1,,,hummer,hummer,M517x525S11540502x477S11548483x476S22f24487x511
hummer.mp4,hummer 1,,,hummer,hummer,M531x534S2fb00492x466S21800475x494S21800507x493S26a00504x475S26a10470x475S10a30506x508S10a38476x508
hummer-2.mp4,hummer 2,,,hummer,hummer,M518x527S11540503x476S11548482x474S22f24488x513
hummer-2.mp4,hummer 2,,,hummer,hummer,M518x524S22f24488x510S11540503x476S11548482x476
hummer-2.mp4,hummer 2,,,hummer,hummer,M517x525S11540502x476S11548484x476S22f24489x511
hummer-2.mp4,hummer 2,,,hummer,hummer,M517x525S11540502x477S11548483x476S22f24487x511
hummer-2.mp4,hummer 2,,,hummer,hummer,M531x534S2fb00492x466S21800475x494S21800507x493S26a00504x475S26a10470x475S10a30506x508S10a38476x508
hummer-3.mp4,hummer 3,,,hummer,hummer,M518x527S11540503x476S11548482x474S22f24488x513
hummer-3.mp4,hummer 3,,,hummer,hummer,M518x524S22f24488x510S11540503x476S11548482x476
hummer-3.mp4,hummer 3,,,hummer,hummer,M517x525S11540502x476S11548484x476S22f24489x511
hummer-3.mp4,hummer 3,,,hummer,hummer,M517x525S11540502x477S11548483x476S22f24487x511
hummer-3.mp4,hummer 3,,,hummer,hummer,M531x534S2fb00492x466S21800475x494S21800507x493S26a00504x475S26a10470x475S10a30506x508S10a38476x508
,,,,hummer  1,hummer  1,M523x532S26620493x468S21802509x480S21802484x479S10a10508x506S10a18478x506
,,,,hummer  2,hummer  2,M532x538S2fb00494x462S26a00505x475S26a10469x475S21800509x493S21800473x493S10a30514x512S10a38473x511
,,,,humus,humus,M522x561S11502480x439S17710502x499S17718478x532S21100495x516S21100494x547S22502479x549S22506509x517
humoer.mp4,humør,,,humør,,
hun.mp4,hun,,,hun,,
hund-1.mp4,hund 1,,,hund,hund,M542x530S36d00480x470S36d00477x511S15a1c530x503S20600503x497
hund-1.mp4,hund 1,,,hund,hund,M553x529S36d00479x472S36d00478x495S15d1c534x499S20500515x505S20500515x518
hund-1.mp4,hund 1,,,hund,hund,M536x525S36d00479x514S15a1c524x498S20600497x501S36d00480x475
hund-1.mp4,hund 1,,,hund,hund,M536x529S36d00479x510S15a1c524x502S20600498x495S36d00479x472
hund-1.mp4,hund 1,,,hund,hund,M535x524S36d00479x476S36d00479x505S20600501x490S15a10523x497
hund-2.mp4,hund 2,,,hund,hund,M542x530S36d00480x470S36d00477x511S15a1c530x503S20600503x497
hund-2.mp4,hund 2,,,hund,hund,M553x529S36d00479x472S36d00478x495S15d1c534x499S20500515x505S20500515x518
hund-2.mp4,hund 2,,,hund,hund,M536x525S36d00479x514S15a1c524x498S20600497x501S36d00480x475
hund-2.mp4,hund 2,,,hund,hund,M536x529S36d00479x510S15a1c524x502S20600498x495S36d00479x472
hund-2.mp4,hund 2,,,hund,hund,M535x524S36d00479x476S36d00479x505S20600501x490S15a10523x497
,,,,hund i bånd,hund i bånd,M541x581S34600485x482S2f900463x540S18208463x521S36d00479x530S36d00479x556S15a1c529x554S20500514x565
hundemat.mp4,hundemat,,,hundemat,,
hundre.mp4,hundre,,,hundre,hundre,M508x519S17610492x482S22a04493x504
hunger.mp4,hunger,,,hunger,,
hungersnoed.mp4,hungersnød,,,hungersnød,,
hurra.mp4,hurra,,,hurra,,
hurtig-1.mp4,hurtig 1,,,hurtig,,
hurtig-2.mp4,hurtig 2,,,hurtig,,
hurtighet.mp4,hurtighet,,,hurtighet,,
hus.mp4,hus,,,hus,hus,M535x532S23904515x502S2391c466x498S20500495x468S15c13502x479S15c15481x480
hus.mp4,hus,,,hus,hus,M525x528S15c13499x473S15c1b480x473S23904505x494S2391c474x495S2fb04492x522
hus.mp4,hus,,,hus,hus,M539x527S2391c461x496S15a11501x473S15a19476x473S23904519x497
hus.mp4,hus,,,hus,hus,M541x526S15a11507x477S15a13471x474S23804524x500S2381c459x501
hus.mp4,hus,,,hus,hus,M531x546S18109477x454S18101501x454S15a18474x517S15a10518x519S22b04515x485S22b14470x483
husarrest.mp4,husarrest,,,husarrest,,
huske.mp4,huske,,,huske,,
huske-disse.mp4,huske (disse),,,huske,,
huske-vippe.mp4,huske (vippe),,,huske,,
husleie.mp4,husleie,,,husleie,,
husmor-1.mp4,husmor 1,,,husmor,,
husmor-2.mp4,husmor 2,,,husmor,,
hva-1.mp4,hva 1,,,hva,hva,M546x552S14c02512x527S14c0a456x529S14c38454x448S14c30522x449S2b800515x489S2b810456x490
hva-1.mp4,hva 1,,,hva,hva,M532x579S30c00482x482S34c00482x482S14c38508x528S14c30469x528S22a04514x564S22a14474x564
hva-1.mp4,hva 1,,,hva,hva,M574x537S30c00482x483S14c30550x484S14c38523x484S22a04556x520S22a14528x522
hva-2.mp4,hva 2,,,hva,hva,M546x552S14c02512x527S14c0a456x529S14c38454x448S14c30522x449S2b800515x489S2b810456x490
hva-2.mp4,hva 2,,,hva,hva,M532x579S30c00482x482S34c00482x482S14c38508x528S14c30469x528S22a04514x564S22a14474x564
hva-2.mp4,hva 2,,,hva,hva,M574x537S30c00482x483S14c30550x484S14c38523x484S22a04556x520S22a14528x522
,,,,hva  1,hva  1,M516x531S2b900484x470S1dc40492x501
,,,,hva  2,hva  2,M514x527S15a40498x500S15a12487x491S2b702487x474
,,,,hva heter du,hva heter du?,M538x548S2f900525x538S11500489x518S20600466x521S30300482x476S30a00482x487S10040523x503S33e00482x488S26500508x529
,,,,hva heter du,hva heter du?,M553x547S2f900525x538S11500488x517S20600466x521S30300482x477S30a00482x487S10047523x503S33e00482x488S26500508x529
hva-slags-1.mp4,hva slags 1,,,hva slags,,
hva-slags-2.mp4,hva slags 2,,,hva slags,,
hval.mp4,hval,,,hval,hval,M515x527S1dc10486x497S2b700496x473
hval.mp4,hval,,,hval,hval,M514x532S15a40497x505S15a56487x494S2b700489x468
