Filename,Gloss_x,Description,Comment,modified,Gloss_y,Signwriting
kreps.mp4,kreps,,,kreps,kreps,M554x533S26501519x490S26501503x475S26517482x476S26517467x490S21b00527x479S21b00517x469S21b00476x467S21b00463x478S1eb47535x506S1eb4f447x504S2fb04493x522
kreps.mp4,kreps,,,kreps,kreps,M537x520S1eb57507x493S1eb5f474x493S22101482x481S22105469x484S22101464x497S22107512x482S22103525x486S22107528x498
kreps.mp4,kreps,,,kreps,kreps,M556x533S26501506x476S26501522x491S26517479x476S26517465x490S21b00518x467S21b00533x482S21b00470x468S21b00456x482S1eb47537x506S1eb4f445x503S2fb04493x510
kreps.mp4,kreps,,,kreps,kreps,M535x522S1eb57513x494S1eb5f472x495S22101480x479S22105470x482S22101466x493S22107526x490S22103522x479S22107511x478
kretslop-anatomi.mp4,kretsløp 1,,,kretsløp,kretsløp,M542x542S1000a459x509S10011491x512S2890e498x500S2890c527x474S28908484x472S2890a500x459
kretslop-anatomi-2.mp4,kretsløp 2,,,kretsløp,kretsløp,M542x542S1000a459x509S10011491x512S2890e498x500S2890c527x474S28908484x472S2890a500x459
kretsloep-3.mp4,kretsløp 3,,,kretsløp,kretsløp,M542x542S1000a459x509S10011491x512S2890e498x500S2890c527x474S28908484x472S2890a500x459
kristin.mp4,Kristin,,,kristin,kristin,M561x563S1c500531x532S31400482x482S33e00482x482S20e00516x542S26a02500x536
kristin.mp4,Kristin,,,kristin,kristin,M554x563S26a02500x536S31400482x482S33e00482x482S20e00516x542S1c200531x534
kritt.mp4,kritt,,,kritt,kritt,M533x509S29906501x492S10022467x494
krokodille.mp4,krokodille,,,krokodille,krokodille,M524x516S17159477x484S17135477x500S20600502x495
krokodille.mp4,krokodille,,,krokodille,krokodille,M527x520S15359473x480S15336477x505S20600505x492
krokodille.mp4,krokodille,,,krokodille,krokodille,M523x516S17159477x484S17135477x500S20600501x495
krokodille.mp4,krokodille,,,krokodille,krokodille,M527x520S15336479x505S15359474x481S20600505x491
krokodille.mp4,krokodille,,,krokodille,krokodille,M523x516S17159478x485S17135477x500S20600501x496
krokodille.mp4,krokodille,,,krokodille,krokodille,M525x519S15359475x481S15336477x504S20600503x493
krokodille.mp4,krokodille,,,krokodille,krokodille,M523x515S17159478x485S17135477x499S20600501x494
krokodille.mp4,krokodille,,,krokodille,krokodille,M527x520S15336479x505S15359474x481S20600505x493
kromosom-1.mp4,kromosom 1,,,kromosom,kromosom,M515x536S14020485x465S24e04494x506
kromosom-1.mp4,kromosom 1,,,kromosom,kromosom,M515x533S14020486x467S29904500x501
kromosom-2.mp4,kromosom 2,,,kromosom,kromosom,M515x536S14020485x465S24e04494x506
kromosom-2.mp4,kromosom 2,,,kromosom,kromosom,M515x533S14020486x467S29904500x501
krone-kongekrone.mp4,krone (kongekrone),,,krone,krone,M528x517S2ff00482x482S15312488x466S20500518x477
krone-kongekrone.mp4,krone (kongekrone),,,krone,krone,M536x518S2ff00482x483S15310521x488
krybbe.mp4,krybbe 1,,,krybbe,krybbe,M543x517S15b28486x490S15b20500x490S22b03519x484S22b15457x484
krybbe.mp4,krybbe 1,,,krybbe,krybbe,M543x517S15b28486x490S15b20500x490S22b07519x484S22b11457x484
ku.mp4,ku,,,ku,ku,M537x518S10028465x467S10020520x468S2ff00482x483S26500523x452S26510460x451
ku.mp4,ku,,,ku,ku,M558x518S2ff00482x483S28807506x469S2881f473x469S1ef10529x483S1ef18443x484S22104530x467S22104455x468
ku.mp4,ku,,,ku,ku,M530x518S2ff00482x483S10027509x461S1002f467x462
ku.mp4,ku,,,ku,ku,M548x518S2ff00482x483S10027509x461S1002f467x462S22a11449x454S22a07535x454
ku.mp4,ku,,,ku,ku,M558x518S2ff00482x483S28807505x469S2881f472x470S1ef10529x482S1ef18440x482S22104529x470S22104455x470
ku.mp4,ku,,,ku,ku,M529x518S2ff00482x483S10027508x458S1002f467x459
ku.mp4,ku,,,ku,ku,M548x518S2ff00482x483S10027508x458S1002f467x459S22a11448x453S22a07535x453
kulde.mp4,kulde,,,kulde,kulde,M525x512S20310510x497S20318476x497S2f900512x490S2f900478x489
kulde.mp4,kulde,,,kulde,kulde,M525x514S20310510x499S20318476x499S2f920512x487S2f920479x487
kule.mp4,kule,,,kule,kule,M523x534S17f58478x466S17f50504x466S2a20a502x505S2a212477x505
kule.mp4,kule,,,kule,kule,M523x532S2a20a502x503S2a212477x503S15528481x468S15520507x469
kule.mp4,kule,,,kule,kule,M522x598S15428479x535S15420506x535S2df06502x574S2df1e479x573S34600482x482
kule.mp4,kule,,,kule,kule,M542x535S14c50503x466S14c58471x467S14c30503x504S14c38471x504S28800530x494S28818458x495
kule.mp4,kule,,,kule,kule,M544x537S14c20504x505S14c28474x506S2d506524x491S2d51e457x491S14c00503x463S14c08476x463
kule.mp4,kule,,,kule,kule,M513x522S1531e488x507S24b00491x478
kule-oevelse-i-friidrett.mp4,kule (øvelse i friidrett),,,kule,kule,M523x534S17f58478x466S17f50504x466S2a20a502x505S2a212477x505
kule-oevelse-i-friidrett.mp4,kule (øvelse i friidrett),,,kule,kule,M523x532S2a20a502x503S2a212477x503S15528481x468S15520507x469
kule-oevelse-i-friidrett.mp4,kule (øvelse i friidrett),,,kule,kule,M522x598S15428479x535S15420506x535S2df06502x574S2df1e479x573S34600482x482
kule-oevelse-i-friidrett.mp4,kule (øvelse i friidrett),,,kule,kule,M542x535S14c50503x466S14c58471x467S14c30503x504S14c38471x504S28800530x494S28818458x495
kule-oevelse-i-friidrett.mp4,kule (øvelse i friidrett),,,kule,kule,M544x537S14c20504x505S14c28474x506S2d506524x491S2d51e457x491S14c00503x463S14c08476x463
kule-oevelse-i-friidrett.mp4,kule (øvelse i friidrett),,,kule,kule,M513x522S1531e488x507S24b00491x478
kurs-for-aa-laere.mp4,kurs (for å lære),,,kurs,kurs,M533x517S26a04496x463S18501506x443S30000482x482
kurs-for-aa-laere.mp4,kurs (for å lære),,,kurs,kurs,M556x518S30007482x483S26a04521x497S18500532x481
kurs-retning.mp4,kurs (retning),,,kurs,kurs,M533x517S26a04496x463S18501506x443S30000482x482
kurs-retning.mp4,kurs (retning),,,kurs,kurs,M556x518S30007482x483S26a04521x497S18500532x481
kurve-feberkurve-ol.mp4,kurve (feberkurve o.l.),,,kurve,kurve,M528x526S10058473x496S10051492x496S20500483x481S29906496x475
kutte.mp4,kutte,,,kutte,kutte,M518x532S17650483x493S15a40504x469S22b04502x502
kvadrat.mp4,kvadrat,,,kvadrat,kvadrat,M535x541S10058481x510S10050503x511S20500495x460S24402502x470S2441a466x469
kvadrat.mp4,kvadrat,,,kvadrat,kvadrat,M531x534S20500495x466S20500494x496S24302504x469S2431a469x469S10050507x504S10058476x504
kvalitet.mp4,kvalitet,,,kvalitet,kvalitet,M531x530S15a18478x480S15a12469x488S37710481x505S22a00501x473S22a04517x489S21100518x471S21100502x490
kvartal.mp4,kvartal,,,kvartal,kvartal,M567x528S36d00479x483S10020528x474S28a0b537x472S2a208513x500
kvarter-1.mp4,kvarter 1,,,kvarter,kvarter,M533x521S15a18467x479S10010483x479S20500476x510S2c300507x483
kvarter-2.mp4,kvarter 2,,,kvarter,kvarter,M533x521S15a18467x479S10010483x479S20500476x510S2c300507x483
kveld.mp4,kveld,,,kveld,kveld,M540x551S28a03484x503S15a00528x488S15a02472x539S2ff00482x482
kyst.mp4,kyst,,,kyst,kyst,M521x530S14c21486x470S36d00479x511S28904485x501
kyst.mp4,kyst,,,kyst,kyst,M529x527S15a1a502x515S37806472x521S2dd04481x496S10013481x474
kyst.mp4,kyst,,,kyst,kyst,M522x531S28a04487x495S36d00479x509S14c21495x468
L.mp4,L,,,l,l,M514x517S15a36487x483S1dc57487x487
L.mp4,L,,,l,l,M512x515S1dc20488x485
L-2.mp4,L (tohåndsalfabetet),"Tohåndsalfabetet brukes særlig på Østlandet, men man ser at enhåndsalfabetet i større grad tar over også på østlandet (Kilde: Språkrådet).",,l,l,M514x517S15a36487x483S1dc57487x487
L-2.mp4,L (tohåndsalfabetet),"Tohåndsalfabetet brukes særlig på Østlandet, men man ser at enhåndsalfabetet i større grad tar over også på østlandet (Kilde: Språkrådet).",,l,l,M512x515S1dc20488x485
lage-1.mp4,lage 1,,,lage,lage,M529x528S15a02499x510S15a06475x516S20f00487x493S26c14471x473S26c04502x472
lage.mp4,lage 2,,,lage,lage,M529x528S15a02499x510S15a06475x516S20f00487x493S26c14471x473S26c04502x472
laks.mp4,laks,,,laks,laks,M526x526S1dc40482x475S15a02475x508S2b701507x503
laks.mp4,laks,,,laks,laks,M542x538S15a1a481x526S15a02515x488S20b00487x511S28a0e475x491S1dc01459x462
laks.mp4,laks,,,laks,laks,M513x533S1dc40488x503S28308491x467
laks.mp4,laks,,,laks,laks,M525x516S1dc40475x485S2b701506x493
laks.mp4,laks,,,laks,laks,M539x539S28a0e481x492S20b00493x512S15a1a487x527S15a02512x478S1dc01462x462
lam-1.mp4,lam 1,,,lam,lam,M543x558S15a16506x471S37806474x477S21100495x454S10e1e513x452S26602458x453S22104494x442S22104473x442S15a40518x513S15a48477x514S22a24497x543
lam-2.mp4,lam 2,,,lam,lam,M543x558S15a16506x471S37806474x477S21100495x454S10e1e513x452S26602458x453S22104494x442S22104473x442S15a40518x513S15a48477x514S22a24497x543
lam-3.mp4,lam 3,,,lam,lam,M543x558S15a16506x471S37806474x477S21100495x454S10e1e513x452S26602458x453S22104494x442S22104473x442S15a40518x513S15a48477x514S22a24497x543
land.mp4,land,,,land,land,M518x580S14c51484x529S2e802484x565S34c00482x482
land.mp4,land,,,land,land,M514x515S15a12487x485S2e736489x499
landskap.mp4,landskap,,,landskap,landskap,M526x514S15a50474x487S29906494x491
larve.mp4,larve,,,larve,larve,M517x534S15a30484x481S10a57484x501S26600483x466S21600508x497S21b00508x487S21600508x479S21b00509x469
larve.mp4,larve,,,larve,larve,M517x534S15a30485x480S10a57484x501S26600484x466S21600509x497S21b00508x488S21600508x479S21b00508x470
larve.mp4,larve,,,larve,larve,M516x533S15a30486x481S10a57485x500S26600485x467S21600507x493S21b00507x485S21600508x478S21b00508x470
larve.mp4,larve,,,larve,larve,M516x535S15a30488x479S26600486x466S10a57484x502S21600508x494S21b00507x486S21600508x477S21b00507x469
larve.mp4,larve,,,larve,larve,M516x533S15a30485x480S26600484x468S21b00507x473S21600508x480S21b00508x489S21600507x496S10a57485x500
larve.mp4,larve,,,larve,larve,M517x534S15a30486x478S26600484x467S21b00509x469S21600509x477S21b00509x483S21600509x490S10a57485x501
laser-bruke.mp4,laser (bruke l-),,,laser,laser,M513x537S1dc50487x463S26500498x497S17757493x518
laser.mp4,laser 1,,,laser,laser,M513x537S1dc50487x463S26500498x497S17757493x518
laser-2.mp4,laser 2,,,laser,laser,M513x537S1dc50487x463S26500498x497S17757493x518
laser-3.mp4,laser 3,,,laser,laser,M513x537S1dc50487x463S26500498x497S17757493x518
lavtrykk.mp4,lavtrykk,,,lavtrykk,lavtrykk,M547x541S36d00480x478S36d00479x530S22a04524x467S18210524x459S20350524x508S2f900527x500S22a04525x526
le.mp4,le,,,le,le,M518x538S2ff00482x483S1dc01491x508S20600463x516
le-godt.mp4,le godt,,,le godt,le godt,M540x603S33f00482x483S14c02509x536S14c0a465x551S26a02520x565S26a16464x576
ledd-del.mp4,ledd (del),,,ledd,ledd,M522x531S22a04497x470S20700494x487S10616478x507S10612496x516
lede-r-1.mp4,lede/-r 1,,,lede,lede,M539x519S20700477x481S10612482x504S10606462x494S26606509x497
lede-r-2.mp4,lede/-r 2,,,lede,lede,M539x519S20700477x481S10612482x504S10606462x494S26606509x497
leder-3.mp4,lede/-r 3,,,lede,lede,M539x519S20700477x481S10612482x504S10606462x494S26606509x497
ledning.mp4,ledning,,,ledning,ledning,M541x551S20700472x449S10612480x475S10606460x467S26626511x465S1000a459x536S1f411476x515S26606511x516
ledning.mp4,ledning,,,ledning,ledning,M538x522S1f110508x479S1f118465x479S26606508x499S26612463x499S2fb04492x516
legeme.mp4,legeme,,,legeme,legeme,M511x527S1ce10489x474S22a04490x512
leire.mp4,leire,,,leire,leire,M559x514S16d10504x488S16d18480x488S26a02526x486S26a16461x487S15310544x487S15318441x488
leire.mp4,leire,,,leire,leire,M540x519S26a02505x492S26a16480x492S21800506x481S21800474x481S15310525x492S15318460x492
lengde-friidrett.mp4,lengde (friidrett),,,lengde,lengde,M560x509S1eb48440x490S1eb40471x490S26706502x490S2f900549x497
lengde-friidrett.mp4,lengde (friidrett),,,lengde,lengde,M554x518S10049446x488S10041474x487S26706496x482S2f900543x489
lengde-friidrett.mp4,lengde (friidrett),,,lengde,lengde,M552x513S15a48449x486S15a40472x486S26706494x493S2f900541x500
lengde-friidrett.mp4,lengde (friidrett),,,lengde,lengde,M540x514S15a10479x487S15a18461x487S26606496x495S2f900529x501
lengde-hoyde.mp4,lengde (høyde),,,lengde,lengde,M560x509S1eb48440x490S1eb40471x490S26706502x490S2f900549x497
lengde-hoyde.mp4,lengde (høyde),,,lengde,lengde,M554x518S10049446x488S10041474x487S26706496x482S2f900543x489
lengde-hoyde.mp4,lengde (høyde),,,lengde,lengde,M552x513S15a48449x486S15a40472x486S26706494x493S2f900541x500
lengde-hoyde.mp4,lengde (høyde),,,lengde,lengde,M540x514S15a10479x487S15a18461x487S26606496x495S2f900529x501
lengde-storrelse.mp4,lengde (størrelse),,,lengde,lengde,M560x509S1eb48440x490S1eb40471x490S26706502x490S2f900549x497
lengde-storrelse.mp4,lengde (størrelse),,,lengde,lengde,M554x518S10049446x488S10041474x487S26706496x482S2f900543x489
lengde-storrelse.mp4,lengde (størrelse),,,lengde,lengde,M552x513S15a48449x486S15a40472x486S26706494x493S2f900541x500
lengde-storrelse.mp4,lengde (størrelse),,,lengde,lengde,M540x514S15a10479x487S15a18461x487S26606496x495S2f900529x501
lengde.mp4,lengde (varighet/avstand),,,lengde,lengde,M560x509S1eb48440x490S1eb40471x490S26706502x490S2f900549x497
lengde.mp4,lengde (varighet/avstand),,,lengde,lengde,M554x518S10049446x488S10041474x487S26706496x482S2f900543x489
lengde.mp4,lengde (varighet/avstand),,,lengde,lengde,M552x513S15a48449x486S15a40472x486S26706494x493S2f900541x500
lengde.mp4,lengde (varighet/avstand),,,lengde,lengde,M540x514S15a10479x487S15a18461x487S26606496x495S2f900529x501
lenge-siden-1.mp4,lenge siden 1,,,lenge siden,lenge siden,M532x525S32a10482x482S20e00519x496S26504518x510S15a54519x464
lenge-siden-2.mp4,lenge siden 2,,,lenge siden,lenge siden,M532x525S32a10482x482S20e00519x496S26504518x510S15a54519x464
lenge-siden.mp4,lenge siden 3,,,lenge siden,lenge siden,M532x525S32a10482x482S20e00519x496S26504518x510S15a54519x464
lenke-girlander.mp4,lenke (girlander),,,lenke,lenke,M530x517S17639469x501S17635513x501S17610481x500S17618503x500S20700469x482S20700512x482S26526493x484
lenke-kjede.mp4,lenke (kjede),,,lenke,lenke,M530x517S17639469x501S17635513x501S17610481x500S17618503x500S20700469x482S20700512x482S26526493x484
lenke-t-bundet.mp4,lenke/-t (bundet),,,lenke,lenke,M530x517S17639469x501S17635513x501S17610481x500S17618503x500S20700469x482S20700512x482S26526493x484
lese.mp4,lese,,,lese,lese,M516x515S15a00504x484S26a02484x488
lese.mp4,lese,,,lese,lese,M518x569S32104482x482S15a00506x539S26a02488x542
lese.mp4,lese,,,lese,lese,M518x555S15a00503x524S26a02483x528S32104482x482
lese.mp4,lese,,,lese,lese,M517x515S15a00505x486S26a02483x488
lese.mp4,lese,,,lese,lese,M539x546S15a00527x517S26a02505x519S32105482x483
lett.mp4,lett,,,lett,lett,M510x519S15d30491x493S22104491x482
lett.mp4,lett,,,lett,lett,M515x544S15d30493x457S18030485x529
lett.mp4,lett,,,lett,lett,M549x520S15a30504x493S15a30482x493S2fb00491x481S22110523x502S22110451x502
lett.mp4,lett,,,lett,lett,M507x518S15a30495x491S22104494x482
levende.mp4,levende,,,levende,levende,M527x541S36d00479x459S14c10504x470S14c18474x470S24c10473x506S24c08505x505
lever-organ.mp4,lever (organ),,,lever,lever,M546x520S36d00479x480S22f00498x493S20f00496x508S1820b529x492
libanon-1.mp4,Libanon 1,,,libanon,libanon,M577x552S17c10502x448S17c18479x448S18510552x537S18518423x536S22b05522x468S22b05525x491S22b05528x510S22b13455x467S22b13450x487S22b13447x509
libanon-2.mp4,Libanon 2,,,libanon,libanon,M577x552S17c10502x448S17c18479x448S18510552x537S18518423x536S22b05522x468S22b05525x491S22b05528x510S22b13455x467S22b13450x487S22b13447x509
ligne.mp4,ligne,,,ligne,ligne,M517x523S20600489x478S10050502x493S10058483x493
ligne.mp4,ligne,,,ligne,ligne,M519x523S10050504x493S10058482x493S20600488x478
lik.mp4,lik,,,lik,lik,M517x523S10058482x493S10050502x493S20500493x477
lik.mp4,lik,,,lik,lik,M532x508S1ef50468x492S26606502x492
lik-doed-person.mp4,lik (død person) 1,,,lik,lik,M517x523S10058482x493S10050502x493S20500493x477
lik-doed-person.mp4,lik (død person) 1,,,lik,lik,M532x508S1ef50468x492S26606502x492
lik-1.mp4,lik (død person) 2,,,lik,lik,M517x523S10058482x493S10050502x493S20500493x477
lik-1.mp4,lik (død person) 2,,,lik,lik,M532x508S1ef50468x492S26606502x492
like-om-mat-ol.mp4,like (om mat o.l.),,,like,like,M517x522S10058482x492S10050502x492S20600488x477
like-to-like.mp4,like (to like),,,like,like,M517x522S10058482x492S10050502x492S20600488x477
likning.mp4,likning,,,likning,likning,M562x524S10058480x493S10050500x493S20500491x477S15d30543x497S15d38438x498S26506520x506S26512461x507
lilla.mp4,lilla,,,lilla,lilla,M558x529S31410482x482S11501505x502S28806536x499S21100522x495
lim.mp4,lim,,,lim,lim,M525x524S14c03489x476S21100479x498S15a16476x512S26606495x499
lim-e.mp4,lim/-e,,,lim,lim,M525x524S14c03489x476S21100479x498S15a16476x512S26606495x499
lineaer-funksjon.mp4,lineær funksjon,,,lineær funksjon,lineær funksjon,M529x529S1dc28471x488S10041508x499S22c07492x471
linje.mp4,linje,,,linje,linje,M540x513S15a48461x486S15a40479x486S26706498x490
linje.mp4,linje,,,linje,linje,M542x512S10002458x497S26706500x488
linje.mp4,linje,,,linje,linje,M526x520S10050474x490S26706484x480
linje.mp4,linje,,,linje,linje,M556x514S15a58484x487S15a50504x486S26606526x493S26612444x494
linje.mp4,linje,,,linje,linje,M554x514S15d50501x487S15d58480x487S26612446x495S26606524x496
liste.mp4,liste,,,liste,liste,M524x546S15d08477x454S14c02491x490S20e00501x466S22522476x485S22b04508x516
liste-gaa-forsiktig.mp4,liste (gå forsiktig),,,liste,liste,M524x546S15d08477x454S14c02491x490S20e00501x466S22522476x485S22b04508x516
lite-1.mp4,lite 1,,,lite,lite,M550x542S35b04482x482S32d00482x482S1f110521x518S2f900536x537
lite-2.mp4,lite 2,,,lite,lite,M550x542S35b04482x482S32d00482x482S1f110521x518S2f900536x537
liten-i-hoeyden.mp4,liten (i høyden),,,liten,liten,M535x558S35b04483x474S3091c479x514S15d40516x531S15d48467x531
liten-i-lengden-bredden.mp4,liten (i lengden/bredden),,,liten,liten,M535x558S35b04483x474S3091c479x514S15d40516x531S15d48467x531
liten-1.mp4,liten 1,,,liten,liten,M535x558S35b04483x474S3091c479x514S15d40516x531S15d48467x531
liten-2.mp4,liten 2,,,liten,liten,M535x558S35b04483x474S3091c479x514S15d40516x531S15d48467x531
liten-lite-munnstilling.mp4,liten/lite - munnstilling,,,liten,liten,M535x558S35b04483x474S3091c479x514S15d40516x531S15d48467x531
liter.mp4,liter,,,liter,liter,M514x519S15a16487x507S1dc20488x482
liter.mp4,liter,,,liter,liter,M514x518S15a16486x506S1dc20490x482
litteratur.mp4,litteratur,,,litteratur,litteratur,M544x526S15a10478x474S15a18463x474S2df1c455x504S2df04477x504S26706498x480S2df04523x505S2df04500x504
liv-4.mp4,Liv (navn) 1,,,liv,liv,M544x535S14c00520x504S14c08456x504S24d00520x465S24d18456x465
liv-4.mp4,Liv (navn) 1,,,liv,liv,M530x534S14c10506x503S14c18471x503S24d08506x466S24d10470x466
liv-4.mp4,Liv (navn) 1,,,liv,liv,M533x535S14c10510x503S14c18467x504S25038511x465S25048468x466
liv-4.mp4,Liv (navn) 1,,,liv,liv,M532x534S14c10509x503S14c18469x503S25110472x467S25100513x466
liv-4.mp4,Liv (navn) 1,,,liv,liv,M530x536S14c10506x505S14c18471x504S25040471x464S25038508x464
liv-3.mp4,Liv (navn) 2,,,liv,liv,M544x535S14c00520x504S14c08456x504S24d00520x465S24d18456x465
liv-3.mp4,Liv (navn) 2,,,liv,liv,M530x534S14c10506x503S14c18471x503S24d08506x466S24d10470x466
liv-3.mp4,Liv (navn) 2,,,liv,liv,M533x535S14c10510x503S14c18467x504S25038511x465S25048468x466
liv-3.mp4,Liv (navn) 2,,,liv,liv,M532x534S14c10509x503S14c18469x503S25110472x467S25100513x466
liv-3.mp4,Liv (navn) 2,,,liv,liv,M530x536S14c10506x505S14c18471x504S25040471x464S25038508x464
liv-1.mp4,liv 1,,,liv,liv,M544x535S14c00520x504S14c08456x504S24d00520x465S24d18456x465
liv-1.mp4,liv 1,,,liv,liv,M530x534S14c10506x503S14c18471x503S24d08506x466S24d10470x466
liv-1.mp4,liv 1,,,liv,liv,M533x535S14c10510x503S14c18467x504S25038511x465S25048468x466
liv-1.mp4,liv 1,,,liv,liv,M532x534S14c10509x503S14c18469x503S25110472x467S25100513x466
liv-1.mp4,liv 1,,,liv,liv,M530x536S14c10506x505S14c18471x504S25040471x464S25038508x464
liv-2.mp4,liv 2,,,liv,liv,M544x535S14c00520x504S14c08456x504S24d00520x465S24d18456x465
liv-2.mp4,liv 2,,,liv,liv,M530x534S14c10506x503S14c18471x503S24d08506x466S24d10470x466
liv-2.mp4,liv 2,,,liv,liv,M533x535S14c10510x503S14c18467x504S25038511x465S25048468x466
liv-2.mp4,liv 2,,,liv,liv,M532x534S14c10509x503S14c18469x503S25110472x467S25100513x466
liv-2.mp4,liv 2,,,liv,liv,M530x536S14c10506x505S14c18471x504S25040471x464S25038508x464
lokke.mp4,lokke,,,lokke,lokke,M510x521S21600502x479S21600491x479S10630490x495
lokke.mp4,lokke,,,lokke,lokke,M512x521S10030488x491S21800494x479
lokke.mp4,lokke,,,lokke,lokke,M508x536S10030493x464S10630493x510
london.mp4,London,,,london,london,M576x520S33010479x483S10002527x500S2ea34561x495
lov-aa-faa-lov.mp4,lov (å få lov),,,lov,lov,M520x523S15a20487x496S15a12479x477S20b00506x505S26504506x485
lov-aa-faa-lov.mp4,lov (å få lov),,,lov,lov,M533x515S20b00484x497S26502503x496S15a50521x488S15a18467x486
lov-grunnlov-osv.mp4,lov (grunnlov osv.),,,lov,lov,M520x523S15a20487x496S15a12479x477S20b00506x505S26504506x485
lov-grunnlov-osv.mp4,lov (grunnlov osv.),,,lov,lov,M533x515S20b00484x497S26502503x496S15a50521x488S15a18467x486
loek.mp4,løk,,,løk,løk,M521x530S15a16480x518S22a00487x500S1eb26486x471S22100509x505S22104509x489
loek.mp4,løk,,,løk,løk,M519x529S15a16482x502S1eb26483x505S22a00489x484S22100507x487S22104507x472
loek.mp4,løk,,,løk,løk,M515x523S15a16486x501S15a40493x496S20c00487x477
loek.mp4,løk,,,løk,løk,M518x528S15a16482x516S22a00488x498S1eb26488x472S22100505x503S22104506x491
loek.mp4,løk,,,løk,løk,M518x524S15a16482x501S22a00488x483S1eb26485x500S22100505x488S22104506x476
loek.mp4,løk,,,løk,løk,M518x580S31900482x483S10000499x506S20e00501x539S22a04500x554S21600502x572
loek.mp4,løk,,,løk,løk,M514x514S15a40497x487S15a1a487x496
loek.mp4,løk,,,løk,løk,M523x531S22a00483x497S1eb26484x470S15a16478x519S22100501x503S22120501x493
loek.mp4,løk,,,løk,løk,M523x525S22a00483x479S22120501x475S15a16478x501S22100501x485S1eb26480x501
loek.mp4,løk,,,løk,løk,M518x577S31900482x483S10000498x507S20e00500x540S22a04499x552S21600501x569
loenn.mp4,lønn,,,lønn,lønn,M538x529S14c0a463x495S10003481x471S2480c500x496S20700520x480S20700520x497S20700520x514
loepe-1.mp4,løpe 1,,,løpe,løpe,M525x531S10e04481x480S15d39475x508S26a07502x468S2f700513x497
loepe-1.mp4,løpe 1,,,løpe,løpe,M533x541S2fb04490x535S26c04506x519S26c10468x518S10004506x483S1000c482x483S2f730496x460
loepe-1.mp4,løpe 1,,,løpe,løpe,M533x520S2f710493x513S26c00506x500S26c10467x500S20340513x480S20348475x480
loepe-1.mp4,løpe 1,,,løpe,løpe,M533x529S2f710493x522S26c00506x509S26c10467x509S20340513x489S20348475x489S36e00477x471
loepe-2.mp4,løpe 2,,,løpe,løpe,M525x531S10e04481x480S15d39475x508S26a07502x468S2f700513x497
loepe-2.mp4,løpe 2,,,løpe,løpe,M533x541S2fb04490x535S26c04506x519S26c10468x518S10004506x483S1000c482x483S2f730496x460
loepe-2.mp4,løpe 2,,,løpe,løpe,M533x520S2f710493x513S26c00506x500S26c10467x500S20340513x480S20348475x480
loepe-2.mp4,løpe 2,,,løpe,løpe,M533x529S2f710493x522S26c00506x509S26c10467x509S20340513x489S20348475x489S36e00477x471
loerdag.mp4,lørdag,,,lørdag,lørdag,M518x527S1dc20494x474S22f03482x506
loese-1.mp4,løse 1,,,løse,løse,M563x516S17650502x493S17650481x493S26512461x494S26506522x494S14c04540x485S14c0c437x484
loese-1.mp4,løse 1,,,løse,løse,M569x516S17650504x486S17650482x486S26512461x488S26506525x488S14c04546x485S14c0c432x485
loesning.mp4,løsning 1,,,løsning,løsning,M529x535S14c04475x465S14c00471x504S2ea3a504x481S2ea12503x501
loesning.mp4,løsning 1,,,løsning,løsning,M588x519S17714474x503S1771c498x503S26612441x503S26606523x503S20e00527x493S20e00452x494S14c47561x484S14c4f412x481
loesning.mp4,løsning 1,,,løsning,løsning,M569x516S17650504x486S17650482x486S26512461x488S26506525x488S14c04546x485S14c0c432x485
loesning.mp4,løsning 1,,,løsning,løsning,M530x535S14c04473x466S14c08470x504S2ea36505x480S2ea12505x500
loesning.mp4,løsning 1,,,løsning,løsning,M531x533S14c08470x502S14c04475x468S2ea36506x479S2ea12503x503
loesning.mp4,løsning 1,,,løsning,løsning,M525x584S17712483x436S1771e491x460S2ea02476x417S2ea12486x482S2fd06517x445S28807504x564S2881f477x564S16d40507x541S16d48475x542
loesning-1.mp4,løsning 2,,,løsning,løsning,M529x535S14c04475x465S14c00471x504S2ea3a504x481S2ea12503x501
loesning-1.mp4,løsning 2,,,løsning,løsning,M588x519S17714474x503S1771c498x503S26612441x503S26606523x503S20e00527x493S20e00452x494S14c47561x484S14c4f412x481
loesning-1.mp4,løsning 2,,,løsning,løsning,M569x516S17650504x486S17650482x486S26512461x488S26506525x488S14c04546x485S14c0c432x485
loesning-1.mp4,løsning 2,,,løsning,løsning,M530x535S14c04473x466S14c08470x504S2ea36505x480S2ea12505x500
loesning-1.mp4,løsning 2,,,løsning,løsning,M531x533S14c08470x502S14c04475x468S2ea36506x479S2ea12503x503
loesning-1.mp4,løsning 2,,,løsning,løsning,M525x584S17712483x436S1771e491x460S2ea02476x417S2ea12486x482S2fd06517x445S28807504x564S2881f477x564S16d40507x541S16d48475x542
loeve.mp4,løve,,,løve,løve,M537x544S33b00482x483S14c02506x493S14c0a463x493S26a06521x515S26a12462x517
loeve.mp4,løve,,,løve,løve,M537x546S33b00482x483S14c02506x495S14c0a463x494S26a06521x519S26a12466x518
luft.mp4,luft,,,luft,luft,M554x517S2ff00482x482S15a06448x501S15a02525x502S22114445x489S22114528x488
luft.mp4,luft,,,luft,luft,M547x526S34600484x474S15d00528x495S15d08452x493S3091c479x515S22104460x479S22104528x482
